title,link,pub_date,content,source
张国清在贵州、重庆调研,https://www.news.cn/politics/leaders/20251119/7f6ba704956542b5b5e3b31e7602d797/c.html,2025-11-19 00:00:00,,新华网
王小洪会见乌兹别克斯坦内务部部长塔什普拉托夫,https://www.news.cn/politics/leaders/20251119/d3417cc02922425d9a50bb873bd8c5b4/c.html,2025-11-19 00:00:00,,新华网
最高法发布治理知识产权恶意诉讼典型案例,https://www.news.cn/legal/20251119/69a662603e714855b1ba20eef0be0974/c.html,2025-11-19 00:00:00,,新华网
新华通讯社公开招聘2026年应届高校毕业生公告,http://www.news.cn/20251118/5b7154ddb3574f27b4612ff267d17647/c.html,2025-11-18 00:00:00,,新华网
新华视点丨如何破解“女厕排队之困”？,https://www.news.cn/politics/20251119/addaa56b60f349e6875677bc77a0a337/c.html,2025-11-19 00:00:00,,新华网
董昕任中国联合网络通信集团有限公司董事长,http://www.news.cn/20251119/6d7e368575f447c6923238e259d26f68/c.html,2025-11-19 00:00:00,,新华网
原木期货和期权满周岁，持续助力产业链稳健发展,https://www.news.cn/fortune/20251119/1f23bb8c23234368b4fb0975f9694472/c.html,2025-11-19 00:00:00,,新华网
超万亿化妆品市场，国货品牌占比超一半！,https://www.news.cn/fortune/20251119/40abaf99056d47fc83fa02740320d6e7/c.html,2025-11-19 00:00:00,,新华网
建立健全基本殡葬服务制度  更好实现“逝有所安”,https://www.news.cn/politics/20251119/b02889cf2d124876bf738a09cdb5852e/c.html,2025-11-19 00:00:00,,新华网
新华人寿保险股份有限公司原董事长李全被判死缓,https://www.news.cn/legal/20251119/c6c8fa07e80f45ff86143f250ee31f28/c.html,2025-11-19 00:00:00,,新华网
美媒：美总统批准中情局在委内瑞拉实施秘密行动,https://www.news.cn/world/20251119/4a25fc47f9e8470cbebfae87f0613724/c.html,2025-11-19 00:00:00,,新华网
俄:乌军用美制导弹攻击俄境内 乌多地遭空袭,https://www.news.cn/world/20251119/37e51c054ba34b61bdcea925f0bf7a3e/c.html,2025-11-19 00:00:00,,新华网
德数据显示今年前三季度中国成为德国最大贸易伙伴,https://www.news.cn/world/20251119/bb6e6da3034649d6a41ed2e87a2cc1a1/c.html,2025-11-19 00:00:00,,新华网
叙利亚就西部沿海省份暴力事件举行首次公开庭审,https://www.news.cn/world/20251119/ec95780637764559956a62f6b1701da4/c.html,2025-11-19 00:00:00,,新华网
日本两位前首相发声 强调应坚持“无核三原则”,https://www.news.cn/world/20251119/af66a853a46e4834b38c60d41b1557e9/c.html,2025-11-19 00:00:00,,新华网
浙江长兴：推进和美乡村建设,https://www.news.cn/photo/20251119/11fc6c0f7d9045f9b484c5c5eca5bd6c/c.html,2025-11-19 00:00:00,,新华网
四川茂县：苹果产业助力乡村振兴,https://www.news.cn/photo/20251119/1d9c889d290e4600a1314f68103f45dd/c.html,2025-11-19 00:00:00,,新华网
守望“地球最深秘境”的藏蓝身影,http://www.news.cn/20251119/4b11dd5bbce84a7884bab5cf4b1c3395/c.html,2025-11-19 00:00:00,,新华网
机器人当起“迎宾小哥”,https://www.news.cn/tech/20251119/9bbf758fc4cd4fb6849853f75bc39bd3/c.html,2025-11-19 00:00:00,,新华网
清远长隆已成功繁育12头非洲象,https://www.news.cn/local/20251119/13b152b5e3ac43b1aed4674177a0e704/c.html,2025-11-19 00:00:00,,新华网
福建永泰：油茶果飘香采收忙,https://www.news.cn/photo/20251119/6b25f9e73c9f4969b49cc9d4e8769cae/c.html,2025-11-19 00:00:00,,新华网
四川广元多地迎来彩林季,https://www.news.cn/local/20251119/edfb1789425b42d2afc87f49794a5a64/c.html,2025-11-19 00:00:00,,新华网
无人机扰鸟 东营发“禁飞令”护候鸟安全,https://www.news.cn/local/20251119/85ace743521f4becb4c74f430bedb0e2/c.html,2025-11-19 00:00:00,,新华网
警惕政策一上新谣言就上线,https://www.news.cn/comments/20251119/3af44fab49dd43fc87130c52bb2c4b68/c.html,2025-11-19 00:00:00,,新华网
“免费”谣言引哄抢，这样的闹剧当休矣,https://www.news.cn/comments/20251113/879a26ae53784c6d969aa0a245fa5ebb/c.html,2025-11-13 00:00:00,,新华网
禁售倒计时 旧国标电动自行车市场调查,https://www.news.cn/fortune/20251119/8ca44e356ccb433a8a1f43420bf9b64f/c.html,2025-11-19 00:00:00,,新华网
警惕个别智能终端侵害用户权益,https://www.news.cn/fortune/20251117/b51d5fc1424c44cd9ae7e877f3550ed4/c.html,2025-11-17 00:00:00,,新华网
高市早苗涉台谬论，无异于越线玩火,https://www.news.cn/world/20251119/c7eaf3284e1b458994397373f2aca74d/c.html,2025-11-19 00:00:00,,新华网
高市早苗越线挑衅，究竟意欲何为？,https://www.news.cn/world/20251116/e379dea13a354afa8fdd9e686e04c0b9/c.html,2025-11-16 00:00:00,,新华网
从金鸡百花电影节，看中国电影新力量书写时代答卷,https://www.news.cn/ci/20251116/a19d6f0527e644519595a4fca98b048d/c.html,2025-11-16 00:00:00,,新华网
从金鸡百花电影节，看中国电影120年追光密码,https://www.news.cn/ci/20251111/8c74426b12804664a96f7ce5db8e1af4/c.html,2025-11-11 00:00:00,,新华网
冬季运动前仅热身还不够,https://www.news.cn/politics/20251117/87df2f6850624b32a8637903da072f2b/c.html,2025-11-17 00:00:00,,新华网
这些习惯正让你的血糖飙升,https://www.news.cn/politics/20251114/c07e1a90b8fe40398291ff5110926c00/c.html,2025-11-14 00:00:00,,新华网
“神仙打架”！全运会乒乓球比赛含金量有多高？,https://www.news.cn/video/20251115/639b686c25a14c68bd9abef8c0c7f0ca/c.html,2025-11-15 00:00:00,,新华网
金鸡百花光影纪：这场电影人的年度奔赴，要从1905年说起,https://www.news.cn/video/20251113/c4a2a9f4407e4e639e597d541ae34758/c.html,2025-11-13 00:00:00,,新华网
“道喜”不可越界 违法要受惩处,http://www.news.cn/20251119/66a045ee5dcf4000a137c421e93fab6a/c.html,2025-11-19 00:00:00,,新华网
附和高市早苗 赖清德“倚外谋独”无底线,https://www.news.cn/politics/20251118/ec53c72a943b41df8340aa6ef1c6614d/c.html,2025-11-18 00:00:00,,新华网
整治形式主义丨刹歪风！管住“文抄公”,https://www.news.cn/politics/20251118/6098c8398da744ae8db36fabe4a749b5/c.html,2025-11-18 00:00:00,,新华网
“观天逐日”——探秘四川稻城大科学装置,https://www.news.cn/tech/20251118/133b695d78e748af9070d261c8958f42/c.html,2025-11-18 00:00:00,,新华网
我们共同的湾区记忆，这一次又添华章！,https://www.news.cn/sports/20251118/dedd3b4948314cd7a464ed6a9a4f5654/c.html,2025-11-18 00:00:00,,新华网
乡村振兴路 绿色富民图,https://www.news.cn/politics/20251119/e4b72207aa4743edbefb6c880dd0404b/c.html,2025-11-19 00:00:00,,新华网
新华鲜报丨具身智能，未来科技将走进寻常生活,http://www.news.cn/20251119/e9cb9ce2aa934d4287ccf42231e79803/c.html,2025-11-19 00:00:00,,新华网
北京：“一群人”与“一座城”的双向奔赴,https://www.news.cn/local/20251119/5d27935122434f6090cc63d63ae96e6e/c.html,2025-11-19 00:00:00,,新华网
多家银行抢跑筹备2026年“开门红”,https://www.news.cn/fortune/20251119/1eaaf70c6b7d4aa3ad16dda544a08a0b/c.html,2025-11-19 00:00:00,,新华网
中东战地手记丨叙利亚山林里传来朗朗读书声,https://www.news.cn/world/20251119/70b098eb80844ea2833c09786a1c9999/c.html,2025-11-19 00:00:00,,新华网
和合之美丨海南热带雨林国家公园：一方雨林，万物撒欢,https://www.news.cn/local/20251119/69b3c7a9e3c04f2d9cc9cc69d2bb2e8e/c.html,2025-11-19 00:00:00,,新华网
“绕三灵”大本曲世家传承之路,https://www.news.cn/ci/20251119/37b0d7d12e064ec68c3db32635de82f9/c.html,2025-11-19 00:00:00,,新华网
我是“95后”女农机手,https://www.news.cn/politics/20251119/0527d81c13de4976b3835582b368c7f2/c.html,2025-11-19 00:00:00,,新华网
去地下700米抓“幽灵粒子”——专访江门中微子实验首席科学家王贻芳,https://www.news.cn/talking/20251119/97902ebc492843f39edf86ee23518588/c.html,2025-11-19 00:00:00,,新华网
全运会吉祥物火出圈 听扮演者小孩哥揭秘幕后,https://www.news.cn/talking/20251114/7e25126959ad4605b1b20893f1ebc0d2/c.html,2025-11-14 00:00:00,,新华网
新华访谈·正文艺丨耿乐：用细节撑起角色灵魂,https://www.news.cn/talking/20251118/d4a84d6b70584fc59dfda4c39c246381/c.html,2025-11-18 00:00:00,,新华网
大国院士丨雷达专家——贲德,https://www.news.cn/talking/20250910/dd5a618565b8409c848294098408e176/c.html,2025-09-10 00:00:00,,新华网
“恐龙院士”—— 专访中国科学院院士徐星,https://www.news.cn/talking/20250916/faa97f9fd3b945769a054f3571fe94f6/c.html,2025-09-16 00:00:00,,新华网
为了保护千佛岩，他们进行了一场百年接力,https://www.news.cn/talking/20251030/836be10862f8412a95e838c0c07af14a/c.html,2025-10-30 00:00:00,,新华网
刘洪建任云南省委副书记,https://www.news.cn/politics/20251114/c6619ac9fd69472ea3563e4496c81150/c.html,2025-11-14 00:00:00,,新华网
李忠军任南京市副市长、代理市长,https://www.news.cn/politics/20251118/cbf353823ac14310b097531d098e2292/c.html,2025-11-18 00:00:00,,新华网
李海任北京外国语大学党委书记,https://www.news.cn/politics/20251119/c72a98c617a94456a76646ffba9dba27/c.html,2025-11-19 00:00:00,,新华网
致高等教育同行：时代出卷 我们并肩作答 共绘强国新图景,https://education.news.cn/20251119/abcb504ff55243798f40ee9d12b06d7f/c.html,2025-11-19 00:00:00,,新华网
我国近六成普通高中学生在县中就读——如何办好家门口的县中,http://www.news.cn/20251118/0a18eb909c4141b7b77aee66c7b1f707/c.html,2025-11-18 00:00:00,,新华网
中国工程院院士罗锡文：多端口发力培养高技能人才 推动农机装备产业转型升级,https://education.news.cn/20251117/74afadc089844bd1a8e8a7d0c47fa828/c.html,2025-11-17 00:00:00,,新华网
强化AI技术优势与产业根基深度耦合,https://www.news.cn/tech/20251118/61ad73da801e40c784478bc7d458fd81/c.html,2025-11-18 00:00:00,,新华网
《国际科技创新中心指数2025》发布,https://www.news.cn/tech/20251118/bbccc2bbb8484be9ae5a2031ebacc3c8/c.html,2025-11-18 00:00:00,,新华网
AI重塑表达，语言还有灵魂吗？,https://www.news.cn/tech/20251118/0041159659d24e81b4c17edf70b542f7/c.html,2025-11-18 00:00:00,,新华网
华为乾崑：在高端车型销量中占比过半 以生态创新共拓汽车产业新格局,https://www.news.cn/auto/20251118/a8eab60bf97348cca8eb82bed46e356e/c.html,2025-11-18 00:00:00,,新华网
阿维塔06新车试驾：探索未来出行，感受豪华与智能的融合,https://www.news.cn/auto/20251111/c5fad7ce24d4430794dd05ba66c9f5f0/c.html,2025-11-11 00:00:00,,新华网
海洋新质生产力正“潮涌”,https://www.news.cn/sci-tech/20251119/b36c2f13885d4b87b29ee7a76b253d60/c.html,2025-11-19 00:00:00,,新华网
热闹赛场 硬核科技,https://www.news.cn/sci-tech/20251119/973a907dd5d54cdfaedbbc60cdfd8b75/c.html,2025-11-19 00:00:00,,新华网
2025数字赋能社会治理·新时代“枫桥经验”实践与发展大会将于11月23日召开,https://www.news.cn/digital/20251112/3c586f11f9c64628bbbcc947b8a9f153/c.html,2025-11-12 00:00:00,,新华网
官方通报“免费采捡白菜”事件,http://www.piyao.org.cn/20251118/188798d8540044a49e843e594a7622ed/c.html,2025-11-18 00:00:00,,新华网
梦之蓝手工班《中国宴》走进孔府菜：千年家宴搭建文明对话桥梁,https://www.news.cn/food/20251119/3a9d1e71d2374670a4b6846ff313932f/c.html,2025-11-19 00:00:00,,新华网
进博故事丨领先布局全球产业链  伊利积极构建奶业发展新格局,http://www.xinhuanet.com/food/20251110/59da81ebb95249c9889dba1b8faa4bc7/c.html,2025-11-10 00:00:00,,新华网
“以国奶 会世界”2025中国奶业品质创享会闪耀第八届进博会,http://www.xinhuanet.com/food/20251109/cd813b7f61d14a5e883f8f970efbb29a/c.html,2025-11-09 00:00:00,,新华网
全国冬小麦播种过九成 其中黄淮海近九成半,https://www.news.cn/politics/20251119/82900fa135924af0a58d9596504b5da9/c.html,2025-11-19 00:00:00,,新华网
晚播晚种，会影响“中原粮仓”明年夏收吗？,https://www.news.cn/local/20251118/475159d16e6d42569dfa32ce66494283/c.html,2025-11-18 00:00:00,,新华网
新华视点丨生态绘新卷 各地绘就绿色发展好风光,https://www.news.cn/politics/20251118/38fe8f8bda3841b6903a968be7a0d2ad/c.html,2025-11-18 00:00:00,,新华网
北京何以成为“人工智能第一城”？,https://www.news.cn/info/20251117/8c49f48913c44f24b3189ec6f24f10f7/c.html,2025-11-17 00:00:00,,新华网
我国形成300余项6G关键技术储备,https://www.news.cn/info/20251117/5e38264b366c46a388d80e1c319d017d/c.html,2025-11-17 00:00:00,,新华网
建设“好房子”，如何下功夫？,https://www.news.cn/house/20251114/bd6c6ba0cffb4c13b9fd9917577eaa5e/c.html,2025-11-14 00:00:00,,新华网
纺织品“七十二变”的启示,https://www.news.cn/house/20251112/dff06ff613d24562af333aa921d826a3/c.html,2025-11-12 00:00:00,,新华网
贵州册亨：科技赋能 油茶产业跑出“增效”加速度,https://www.news.cn/info/20251117/8a9f958b7e454b858efdbf5c70f32a87/c.html,2025-11-17 00:00:00,,新华网
找准绿色低碳高质量发展着力点,https://www.news.cn/energy/20251105/262d54301fd0426a8882eca2ea06c85b/c.html,2025-11-05 00:00:00,,新华网
今年供暖季能源供需总体平衡 群众温暖过冬有保障,https://www.news.cn/energy/20251105/a8b0522404db40f89453f321b47291de/c.html,2025-11-05 00:00:00,,新华网
政策解读︱《国家能源局关于印发〈加快推进能源行业信用体系建设高质量发展行动方案〉的通知》,https://www.news.cn/energy/20251030/0f93c5548c824f5093b4748a5b1d57ee/c.html,2025-10-30 00:00:00,,新华网
300秒看家乡︱红色圣地展新姿，侗乡风情绘新篇,https://www.news.cn/travel/20251119/b86063c52dbd4d3cb36360a99cf7f98f/c.html,2025-11-19 00:00:00,,新华网
300秒看家乡︱丝路山水·壮美巴州·秀美焉耆,https://www.news.cn/travel/20251118/409f2b129f8341c08184f439f0f02f51/c.html,2025-11-18 00:00:00,,新华网
“元圆满满 氏事如意” 元氏县亮相《300秒看家乡》,https://www.news.cn/travel/20251117/63adf47f21964f66a52a096fcc7adcbb/c.html,2025-11-17 00:00:00,,新华网
“中俄文化年”落下帷幕,https://www.news.cn/culture/20251119/017357451b8f4e70942b4f164eabc620/c.html?page=1,2025-11-19 00:00:00,,新华网
“古埃及文明大展——埃及博物馆珍藏”在港揭幕,https://www.news.cn/culture/20251119/f54cab5a2c234a4fbcd436d188d4cffd/c.html?page=1,2025-11-19 00:00:00,,新华网
情绪消费兴起，企业竞逐“心灵生意”,https://www.news.cn/fashion/20251119/fcba8ad5951a41b9b94f0d4689b82f15/c.html,2025-11-19 00:00:00,,新华网
年内两次投资本土品牌，欧莱雅意欲何为,https://www.news.cn/fashion/20251119/941df8f27aa348ee87fc520cf0a25e7f/c.html,2025-11-19 00:00:00,,新华网
国家体育总局经济司：赛事经济迸发出强劲活力,https://www.news.cn/sports/20251118/bea63f586f5b45e59e9686f8bcacb35d/c.html,2025-11-18 00:00:00,,新华网
米兰-科尔蒂纳冬奥会公布火炬传递完整路线,https://www.news.cn/sports/20251119/50c529c2db51469f9bb72f16aa3a0fd7/c.html,2025-11-19 00:00:00,,新华网
《基本实现中国式现代化的关键阶段——“十五五”时期中国经济社会发展的战略擘画》智库报告发布,https://www.news.cn/politics/20251107/28c6907b3cf740e2b7c60e42232133b9/c.html,2025-11-07 00:00:00,,新华网
新华社国家高端智库在南非发布《共建“新型全球领导力”——迈向更加公正合理全球治理体系的共同行动》智库报告,https://www.news.cn/world/20251113/d2cb17c12e2d46b887a30b90f5e90f91/c.html,2025-11-13 00:00:00,,新华网
2025超大城市治理智库交流会（北京）举行,https://www.news.cn/politics/20251116/a11d03f11c034a56857117b401a85e74/c.html,2025-11-16 00:00:00,,新华网
“红厅论坛·哈瓦那研讨会”在古巴举行,https://www.news.cn/world/20251113/5acce84a36ea4c15873a4157e2de6da0/c.html,2025-11-13 00:00:00,,新华网
“全球南方”媒体智库高端论坛中非伙伴大会聚焦全球治理中的中非合作新使命,https://www.news.cn/world/20251113/708a4375d20f411a8e1ee8682fb26e79/c.html,2025-11-13 00:00:00,,新华网
新华通讯社公开招聘2026年应届高校毕业生公告,http://www.news.cn/20251118/5b7154ddb3574f27b4612ff267d17647/c.html,2025-11-18 00:00:00,,新华网
